Link,Date,Source,Title,Description,Score,Sentiment
https://www.finam.ru/publications/item/defitsit-federalnogo-byudzheta-rossii-v-2023-godu-sostavil-predvaritelno-19-vvp-20240111-1434/,2024-01-11,Finam.ru,"Дефицит федерального бюджета России в 2023 году составил предварительно 1,9% ВВП","Ненефтегазовые доходы федерального бюджета составили 20 301 млрд рублей и увеличились на 25,0% г/г",0.061300386,neutral
https://www.finam.ru/publications/item/rubl-podderzhivaet-optimizm-na-rynke-20240111-1414/,2024-01-11,"Долгих Анастасия, Finam.ru",Рубль поддерживает оптимизм на рынке,Несколько сдерживает аппетит «быков» снижение акций «Магнита» и «Роснефти»,0.17786598,positive
https://www.finam.ru/publications/item/prodazhi-avto-v-rossii-v-2024-godu-vyrastut-na-15-20240111-1407/,2024-01-11,Finam.ru,Продажи авто в России в 2024 году вырастут на 15% - прогноз АЕБ,"По итогам 2023 года продажи автомобилей в РФ выросли в 2,6 раз",0.7380232,positive
https://www.finam.ru/publications/item/prodazhi-avtovaza-v-2023-godu-sostavili-374-077-avtomobiley-20240111-1406/,2024-01-11,Finam.ru,Продажи «АВТОВАЗа» в 2023 году составили 374 077 автомобилей,В 2023 году марка LADA нарастила долю на российском автомобильном рынке и достигла рекордных за последние 20 лет показателей – около 35%,0.7536232,positive
https://www.finam.ru/publications/item/perevozki-konteynerov-prevysili-74-mln-dfe-v-2023-godu-novyy-rekord-rzhd-20240111-1341/,2024-01-11,Finam.ru,"Перевозки контейнеров превысили 7,4 млн ДФЭ в 2023 году - новый рекорд РЖД",В контейнерах доставлено более 76 млн тонн различных товаров (+14%),0.5506653,positive
https://www.finam.ru/publications/item/novosti-o-dividendakh-podstegnuli-interes-k-severstali-20240111-1315/,2024-01-11,Finam.ru,"Новости о дивидендах подстегнули интерес к ""Северстали""","По словам гендиректора “Северстали” Александра Шевелева, совет директоров рассмотрит вопрос на ближайшем заседании",0.19308525,positive
https://www.finam.ru/publications/item/rosimushchestvo-poluchilo-v-pryamoe-rasporyazhenie-598-aktsiy-tgk-2-20240111-1225/,2024-01-11,Finam.ru,"Росимущество получило в прямое распоряжение 59,8% акций ТГК-2",Акции компании в моменте прибавляют почти 10%,0.382927,positive
https://www.finam.ru/publications/item/minfin-rf-s-15-yanvarya-vozobnovit-prodazhi-valyuty-i-zolota-20240111-1201/,2024-01-11,Finam.ru,Минфин РФ с 15 января возобновит продажи валюты и золота,"С 15 января по 6 февраля в рамках бюджетного правила ежедневный объем продажи составит 4,1 млрд рублей",0.8080853,positive
https://www.finam.ru/publications/item/fesco-podnyalas-na-33-mesto-sredi-krupneyshikh-konteynernykh-sudokhodnykh-kompaniy-mira-20240111-1122/,2024-01-11,Finam.ru,FESCO поднялась на 33 место среди крупнейших контейнерных судоходных компаний мира,Ранее компания занимала 35-ю строчку в данном рейтинге,0.3245913,positive
https://www.finam.ru/publications/item/bank-rossii-prodal-yuani-na-09-mlrd-rubley-s-raschetami-10-yanvarya-20240111-1054/,2024-01-11,Finam.ru,"Банк России продал юани на 0,9 млрд рублей с расчетами 10 января",Банк России возобновил операции с валютой в рамках бюджетного правила,-0.046658833,neutral
https://www.finam.ru/publications/item/putin-zayavil-o-vremennom-kharaktere-vysokoy-klyuchevoy-stavki-tsb-rf-20240111-1019/,2024-01-11,Finam.ru,Путин заявил о временном характере высокой ключевой ставки ЦБ РФ,"По словам президента России, значительные действия Центрального банка и правительства РФ направлены на то, чтобы подавлять инфляцию",-0.05384897,neutral
https://www.finam.ru/publications/item/rossiyskiy-rynok-s-utra-ne-opredelilsya-s-napravleniem-20240111-1009/,2024-01-11,Finam.ru,Российский рынок с утра не определился с направлением,"В первые минуты торгов индекс МосБиржи снижается, индекс РТС повышается",-0.18117347,negative
https://www.finam.ru/publications/item/rost-ekonomiki-rossii-po-itogam-2023-goda-mozhet-prevysit-4-putin-20240111-1008/,2024-01-11,Finam.ru,Рост экономики России по итогам 2023 года может превысить 4% - Путин,"По мнению президента страны, это удивительный результат",0.3393206,positive
https://www.finam.ru/publications/item/bayden-podderzhivaet-konfiskatsiyu-zamorozhennykh-rossiyskikh-aktivov-20240111-0941/,2024-01-11,Finam.ru,Байден поддерживает конфискацию замороженных российских активов,"Средства, замороженные из-за военного конфликта России и Украины, могут быть использованы на реконструкцию",-0.13998014,negative
https://www.finam.ru/publications/item/indeks-mosbirzhi-pokazyvaet-ustoychivost-na-fone-razlichnykh-neblagopriyatnykh-faktorov-20240111-0935/,2024-01-11,"Премудров Павел, Finam.ru",Индекс МосБиржи показывает устойчивость на фоне различных неблагоприятных факторов,Индикатор движется к следующей цели роста на уровне 3200-3230 пунктов,-0.13195884,negative
